line_idx,tts,k_theirs,k_opt,verdict,t_sec
6308,"[172, 210]",7,7,OPTIMAL,0.17
6312,"[172, 215]",6,6,OPTIMAL,0.12
6316,"[172, 221]",4,4,OPTIMAL,0.12
6320,"[172, 225]",7,7,OPTIMAL,0.29
6324,"[172, 231]",7,7,OPTIMAL,0.24
6328,"[172, 236]",4,4,OPTIMAL,0.01
6332,"[172, 241]",5,5,OPTIMAL,0.04
6336,"[172, 245]",4,4,OPTIMAL,0.01
6340,"[172, 249]",6,6,OPTIMAL,0.06
6344,"[172, 253]",4,4,OPTIMAL,0.01
6348,"[173, 176]",6,6,OPTIMAL,0.06
6352,"[173, 183]",6,6,OPTIMAL,0.07
6356,"[173, 188]",6,6,OPTIMAL,0.05
6360,"[173, 192]",5,5,OPTIMAL,0.04
6364,"[173, 197]",6,6,OPTIMAL,0.05
6368,"[173, 201]",7,7,OPTIMAL,0.23
6372,"[173, 207]",5,5,OPTIMAL,0.03
6376,"[173, 211]",7,7,OPTIMAL,0.23
6380,"[173, 216]",6,6,OPTIMAL,0.06
6384,"[173, 220]",5,5,OPTIMAL,0.05
6388,"[173, 224]",6,6,OPTIMAL,0.08
6392,"[173, 228]",6,6,OPTIMAL,0.07
6396,"[173, 232]",6,6,OPTIMAL,0.09
6400,"[173, 236]",5,5,OPTIMAL,0.04
6404,"[173, 241]",5,5,OPTIMAL,0.04
6408,"[173, 245]",4,4,OPTIMAL,0.01
6412,"[173, 249]",7,7,OPTIMAL,0.27
6416,"[173, 253]",4,4,OPTIMAL,0.01
6420,"[174, 177]",5,5,OPTIMAL,0.03
6424,"[174, 181]",5,5,OPTIMAL,0.03
6428,"[174, 186]",4,4,OPTIMAL,0.01
6432,"[174, 190]",4,4,OPTIMAL,0.01
6436,"[174, 194]",5,5,OPTIMAL,0.03
6440,"[174, 198]",6,6,OPTIMAL,0.04
6444,"[174, 202]",5,5,OPTIMAL,0.03
6448,"[174, 207]",3,3,OPTIMAL,0.01
6452,"[174, 211]",5,5,OPTIMAL,0.03
6456,"[174, 215]",5,5,OPTIMAL,0.03
6460,"[174, 219]",5,5,OPTIMAL,0.03
6464,"[174, 223]",4,4,OPTIMAL,0.01
6468,"[174, 227]",5,5,OPTIMAL,0.03
6472,"[174, 231]",6,6,OPTIMAL,0.05
6476,"[174, 236]",4,4,OPTIMAL,0.01
6480,"[174, 241]",3,3,OPTIMAL,0.01
6484,"[174, 245]",3,3,OPTIMAL,0.01
6488,"[174, 249]",5,5,OPTIMAL,0.03
6492,"[174, 253]",4,4,OPTIMAL,0.01
6496,"[175, 178]",5,5,OPTIMAL,0.03
6500,"[175, 182]",7,7,OPTIMAL,0.37
6504,"[175, 186]",3,3,OPTIMAL,0.01
6508,"[175, 190]",5,5,OPTIMAL,0.03
6512,"[175, 194]",5,5,OPTIMAL,0.03
6516,"[175, 198]",5,5,OPTIMAL,0.03
6520,"[175, 202]",4,4,OPTIMAL,0.01
6524,"[175, 207]",2,2,OPTIMAL,0.00
6528,"[175, 211]",5,5,OPTIMAL,0.03
6532,"[175, 215]",5,5,OPTIMAL,0.03
6536,"[175, 219]",5,5,OPTIMAL,0.03
6540,"[175, 223]",3,3,OPTIMAL,0.01
6544,"[175, 227]",4,4,OPTIMAL,0.01
6548,"[175, 231]",5,5,OPTIMAL,0.03
6552,"[175, 235]",5,5,OPTIMAL,0.03
6556,"[175, 239]",2,2,OPTIMAL,0.00
6560,"[175, 244]",3,3,OPTIMAL,0.01
6564,"[175, 248]",3,3,OPTIMAL,0.01
6568,"[175, 252]",2,2,OPTIMAL,0.00
6572,"[188, 190]",5,5,OPTIMAL,0.03
6576,"[188, 194]",6,6,OPTIMAL,0.04
6580,"[188, 198]",8,8,OPTIMAL,1.65
6584,"[188, 203]",6,6,OPTIMAL,0.04
6588,"[188, 213]",5,5,OPTIMAL,0.03
6592,"[188, 218]",6,6,OPTIMAL,0.04
6596,"[188, 222]",7,7,OPTIMAL,0.20
6600,"[188, 235]",5,5,OPTIMAL,0.03
6604,"[188, 239]",5,5,OPTIMAL,0.03
6608,"[189, 190]",7,7,OPTIMAL,0.21
6612,"[189, 194]",6,6,OPTIMAL,0.04
6616,"[189, 198]",7,7,OPTIMAL,0.15
6620,"[189, 202]",5,5,OPTIMAL,0.02
6624,"[189, 207]",5,5,OPTIMAL,0.03
6628,"[189, 215]",6,6,OPTIMAL,0.04
6632,"[189, 219]",7,7,OPTIMAL,0.14
6636,"[189, 223]",6,6,OPTIMAL,0.04
6640,"[189, 236]",6,6,OPTIMAL,0.04
6644,"[189, 252]",5,5,OPTIMAL,0.03
6648,"[190, 192]",4,4,OPTIMAL,0.01
6652,"[190, 196]",6,6,OPTIMAL,0.05
6656,"[190, 200]",5,5,OPTIMAL,0.03
6660,"[190, 205]",5,5,OPTIMAL,0.03
6664,"[190, 213]",5,5,OPTIMAL,0.03
6668,"[190, 217]",6,6,OPTIMAL,0.04
6672,"[190, 221]",5,5,OPTIMAL,0.03
6676,"[190, 233]",6,6,OPTIMAL,0.04
6680,"[190, 237]",6,6,OPTIMAL,0.04
6684,"[190, 253]",5,5,OPTIMAL,0.03
6688,"[191, 194]",5,5,OPTIMAL,0.03
6692,"[191, 198]",6,6,OPTIMAL,0.04
6696,"[191, 202]",4,4,OPTIMAL,0.01
6700,"[191, 207]",3,3,OPTIMAL,0.00
6704,"[191, 215]",5,5,OPTIMAL,0.03
6708,"[191, 219]",6,6,OPTIMAL,0.05
6712,"[191, 223]",4,4,OPTIMAL,0.01
6716,"[191, 235]",5,5,OPTIMAL,0.03
6720,"[191, 239]",3,3,OPTIMAL,0.01
6724,"[232, 233]",6,6,OPTIMAL,0.04
6728,"[232, 239]",5,5,OPTIMAL,0.03
6732,"[233, 238]",6,6,OPTIMAL,0.04
6736,"[234, 236]",4,4,OPTIMAL,0.01
6740,"[234, 252]",3,3,OPTIMAL,0.00
6744,"[235, 237]",6,6,OPTIMAL,0.04
6748,"[235, 253]",5,5,OPTIMAL,0.03
6752,"[238, 242]",3,3,OPTIMAL,0.00
6756,"[238, 248]",3,3,OPTIMAL,0.00
6760,"[238, 254]",2,2,OPTIMAL,0.00
6764,"[239, 246]",5,5,OPTIMAL,0.03
6768,"[239, 250]",3,3,OPTIMAL,0.01
202536,"[7, 182]",7,7,OPTIMAL,0.23
202540,"[11, 134]",7,7,OPTIMAL,0.23
202544,"[14, 182]",7,7,OPTIMAL,0.19
202548,"[22, 44]",8,8,OPTIMAL,1.27
202552,"[22, 107]",8,8,OPTIMAL,1.20
202556,"[22, 139]",8,8,OPTIMAL,1.48
202560,"[22, 155]",8,8,OPTIMAL,1.01
202564,"[23, 25]",6,6,OPTIMAL,0.04
202568,"[23, 107]",7,7,OPTIMAL,0.18
202572,"[23, 137]",6,6,OPTIMAL,0.05
202576,"[24, 41]",8,8,OPTIMAL,1.05
202580,"[24, 151]",8,8,OPTIMAL,1.10
202584,"[25, 56]",6,6,OPTIMAL,0.04
202588,"[25, 113]",6,6,OPTIMAL,0.04
202592,"[25, 158]",8,8,OPTIMAL,0.90
202596,"[26, 28]",6,6,OPTIMAL,0.04
202600,"[26, 77]",6,6,OPTIMAL,0.04
202604,"[26, 107]",7,7,OPTIMAL,0.15
202608,"[26, 142]",6,6,OPTIMAL,0.04
202612,"[26, 163]",6,6,OPTIMAL,0.04
202616,"[26, 216]",6,6,OPTIMAL,0.04
202620,"[27, 38]",6,6,OPTIMAL,0.04
202624,"[27, 58]",5,5,OPTIMAL,0.03
202628,"[27, 88]",6,6,OPTIMAL,0.04
202632,"[27, 104]",8,8,OPTIMAL,1.60
202636,"[27, 121]",8,8,OPTIMAL,1.37
202640,"[27, 148]",8,8,OPTIMAL,1.75
202644,"[27, 163]",5,5,OPTIMAL,0.02
202648,"[27, 184]",5,5,OPTIMAL,0.02
202652,"[27, 214]",8,8,OPTIMAL,1.80
202656,"[27, 233]",8,8,OPTIMAL,1.59
202660,"[41, 62]",7,7,OPTIMAL,0.16
202664,"[41, 74]",8,8,OPTIMAL,1.35
202668,"[41, 91]",8,8,OPTIMAL,1.20
202672,"[41, 107]",8,8,OPTIMAL,1.38
202676,"[41, 133]",8,8,OPTIMAL,1.31
202680,"[41, 142]",7,7,OPTIMAL,0.17
202684,"[41, 155]",7,7,OPTIMAL,0.17
202688,"[41, 188]",8,8,OPTIMAL,0.96
202692,"[41, 203]",8,8,OPTIMAL,1.31
202696,"[41, 219]",8,8,OPTIMAL,0.93
202700,"[42, 134]",7,7,OPTIMAL,0.21
202704,"[43, 67]",6,6,OPTIMAL,0.04
202708,"[43, 88]",6,6,OPTIMAL,0.04
202712,"[43, 110]",6,6,OPTIMAL,0.04
202716,"[43, 134]",7,7,OPTIMAL,0.16
202720,"[43, 157]",6,6,OPTIMAL,0.04
202724,"[43, 193]",6,6,OPTIMAL,0.04
202728,"[43, 217]",6,6,OPTIMAL,0.04
202732,"[44, 77]",6,6,OPTIMAL,0.04
202736,"[44, 113]",6,6,OPTIMAL,0.04
202740,"[44, 148]",8,8,OPTIMAL,1.25
202744,"[44, 182]",8,8,OPTIMAL,1.21
202748,"[44, 233]",8,8,OPTIMAL,1.46
202752,"[46, 83]",5,5,OPTIMAL,0.02
202756,"[46, 104]",8,8,OPTIMAL,1.62
202760,"[46, 118]",6,6,OPTIMAL,0.04
202764,"[46, 134]",8,8,OPTIMAL,1.61
202768,"[46, 148]",8,8,OPTIMAL,1.53
202772,"[46, 163]",5,5,OPTIMAL,0.02
202776,"[46, 203]",6,6,OPTIMAL,0.04
202780,"[46, 233]",8,8,OPTIMAL,1.64
202784,"[47, 146]",6,6,OPTIMAL,0.04
202788,"[61, 71]",6,6,OPTIMAL,0.03
202792,"[61, 158]",8,8,OPTIMAL,1.47
202796,"[61, 232]",6,6,OPTIMAL,0.04
202800,"[62, 94]",6,6,OPTIMAL,0.04
202804,"[62, 131]",6,6,OPTIMAL,0.04
202808,"[62, 142]",6,6,OPTIMAL,0.04
202812,"[62, 214]",7,7,OPTIMAL,0.16
202816,"[104, 138]",7,7,OPTIMAL,0.30
202820,"[104, 172]",8,8,OPTIMAL,2.29
202824,"[104, 233]",8,8,OPTIMAL,1.42
202828,"[107, 129]",8,8,OPTIMAL,0.99
202832,"[107, 139]",8,8,OPTIMAL,1.53
202836,"[107, 143]",7,7,OPTIMAL,0.21
202840,"[107, 194]",8,8,OPTIMAL,1.25
202844,"[107, 202]",8,8,OPTIMAL,1.59
202848,"[107, 218]",8,8,OPTIMAL,1.17
202852,"[110, 113]",6,6,OPTIMAL,0.04
202856,"[110, 122]",6,6,OPTIMAL,0.05
202860,"[110, 139]",6,6,OPTIMAL,0.04
202864,"[110, 180]",7,7,OPTIMAL,0.17
202868,"[126, 134]",8,8,OPTIMAL,0.92
202872,"[131, 133]",6,6,OPTIMAL,0.04
202876,"[131, 158]",8,8,OPTIMAL,0.98
202880,"[131, 216]",6,6,OPTIMAL,0.04
202884,"[134, 145]",7,7,OPTIMAL,0.16
202888,"[134, 158]",8,8,OPTIMAL,1.89
202892,"[134, 168]",7,7,OPTIMAL,0.21
202896,"[134, 178]",7,7,OPTIMAL,0.15
202900,"[134, 189]",8,8,OPTIMAL,1.06
202904,"[134, 233]",8,8,OPTIMAL,0.86
202908,"[137, 146]",8,8,OPTIMAL,1.29
202912,"[137, 172]",6,6,OPTIMAL,0.04
202916,"[137, 232]",6,6,OPTIMAL,0.04
202920,"[139, 145]",6,6,OPTIMAL,0.04
202924,"[139, 158]",8,8,OPTIMAL,1.42
202928,"[139, 193]",6,6,OPTIMAL,0.04
202932,"[139, 214]",8,8,OPTIMAL,1.57
202936,"[139, 233]",8,8,OPTIMAL,1.49
202940,"[142, 152]",6,6,OPTIMAL,0.04
202944,"[142, 173]",6,6,OPTIMAL,0.04
202948,"[142, 227]",6,6,OPTIMAL,0.05
202952,"[151, 158]",8,8,OPTIMAL,0.96
202956,"[151, 189]",8,8,OPTIMAL,0.88
202960,"[152, 227]",6,6,OPTIMAL,0.04
202964,"[155, 178]",6,6,OPTIMAL,0.04
202968,"[155, 212]",6,6,OPTIMAL,0.04
202972,"[155, 233]",8,8,OPTIMAL,1.20
202976,"[158, 171]",7,7,OPTIMAL,0.20
202980,"[158, 178]",7,7,OPTIMAL,0.22
202984,"[158, 185]",8,8,OPTIMAL,1.23
202988,"[158, 230]",8,8,OPTIMAL,1.50
202992,"[172, 181]",6,6,OPTIMAL,0.05
202996,"[172, 203]",6,6,OPTIMAL,0.04
203000,"[172, 218]",6,6,OPTIMAL,0.04
203004,"[173, 177]",6,6,OPTIMAL,0.04
203008,"[173, 194]",6,6,OPTIMAL,0.04
203012,"[174, 233]",7,7,OPTIMAL,0.20
203016,"[188, 232]",6,6,OPTIMAL,0.04
