line_idx,tts,k_theirs,k_opt,verdict,t_sec
4242,"[61, 217]",7,7,OPTIMAL,0.13
4246,"[61, 221]",4,4,OPTIMAL,0.01
4250,"[61, 235]",6,6,OPTIMAL,0.03
4254,"[61, 239]",5,5,OPTIMAL,0.02
4258,"[62, 63]",4,4,OPTIMAL,0.01
4262,"[62, 67]",6,6,OPTIMAL,0.04
4266,"[62, 71]",6,6,OPTIMAL,0.04
4270,"[62, 75]",7,7,OPTIMAL,0.18
4274,"[62, 84]",5,5,OPTIMAL,0.02
4278,"[62, 88]",6,6,OPTIMAL,0.03
4282,"[62, 93]",5,5,OPTIMAL,0.02
4286,"[62, 107]",7,7,OPTIMAL,0.15
4290,"[62, 125]",6,6,OPTIMAL,0.04
4294,"[62, 129]",6,6,OPTIMAL,0.03
4298,"[62, 135]",8,8,OPTIMAL,1.32
4302,"[62, 141]",6,6,OPTIMAL,0.03
4306,"[62, 150]",7,7,OPTIMAL,0.12
4310,"[62, 156]",7,7,OPTIMAL,0.17
4314,"[62, 168]",5,5,OPTIMAL,0.02
4318,"[62, 173]",7,7,OPTIMAL,0.14
4322,"[62, 189]",7,7,OPTIMAL,0.14
4326,"[62, 193]",4,4,OPTIMAL,0.01
4330,"[62, 197]",5,5,OPTIMAL,0.02
4334,"[62, 201]",6,6,OPTIMAL,0.04
4338,"[62, 206]",5,5,OPTIMAL,0.02
4342,"[62, 217]",7,7,OPTIMAL,0.14
4346,"[62, 221]",5,5,OPTIMAL,0.02
4350,"[62, 234]",5,5,OPTIMAL,0.02
4354,"[62, 238]",4,4,OPTIMAL,0.01
4358,"[62, 254]",4,4,OPTIMAL,0.01
4362,"[63, 67]",4,4,OPTIMAL,0.01
4366,"[63, 71]",4,4,OPTIMAL,0.01
4370,"[63, 75]",5,5,OPTIMAL,0.02
4374,"[63, 79]",3,3,OPTIMAL,0.00
4378,"[63, 87]",3,3,OPTIMAL,0.00
4382,"[63, 91]",5,5,OPTIMAL,0.02
4386,"[63, 95]",2,2,OPTIMAL,0.00
4390,"[63, 107]",6,6,OPTIMAL,0.04
4394,"[63, 111]",5,5,OPTIMAL,0.02
4398,"[63, 127]",2,2,OPTIMAL,0.00
4402,"[63, 131]",4,4,OPTIMAL,0.01
4406,"[63, 135]",5,5,OPTIMAL,0.02
4410,"[63, 139]",4,4,OPTIMAL,0.01
4414,"[63, 143]",3,3,OPTIMAL,0.00
4418,"[63, 151]",6,6,OPTIMAL,0.04
4422,"[63, 155]",5,5,OPTIMAL,0.02
4426,"[63, 159]",5,5,OPTIMAL,0.02
4430,"[63, 172]",4,4,OPTIMAL,0.01
4434,"[63, 188]",4,4,OPTIMAL,0.01
4438,"[63, 192]",1,1,OPTIMAL,0.00
4442,"[63, 196]",3,3,OPTIMAL,0.00
4446,"[63, 200]",3,3,OPTIMAL,0.00
4450,"[63, 205]",3,3,OPTIMAL,0.00
4454,"[63, 213]",2,2,OPTIMAL,0.00
4458,"[63, 217]",5,5,OPTIMAL,0.02
4462,"[63, 221]",2,2,OPTIMAL,0.00
4466,"[63, 233]",6,6,OPTIMAL,0.05
4470,"[63, 237]",5,5,OPTIMAL,0.02
4474,"[63, 253]",3,3,OPTIMAL,0.00
4478,"[104, 107]",7,7,OPTIMAL,0.16
4482,"[104, 127]",6,6,OPTIMAL,0.04
4486,"[104, 131]",6,6,OPTIMAL,0.03
4490,"[104, 143]",6,6,OPTIMAL,0.04
4494,"[104, 153]",6,6,OPTIMAL,0.04
4498,"[104, 168]",6,6,OPTIMAL,0.04
4502,"[104, 175]",7,7,OPTIMAL,0.21
4506,"[104, 234]",6,6,OPTIMAL,0.04
4510,"[104, 254]",7,7,OPTIMAL,0.17
4514,"[105, 111]",6,6,OPTIMAL,0.04
4518,"[105, 129]",9,9,OPTIMAL,6.34
4522,"[105, 135]",8,8,OPTIMAL,1.01
4526,"[105, 139]",8,8,OPTIMAL,1.26
4530,"[105, 151]",7,7,OPTIMAL,0.12
4534,"[105, 155]",7,7,OPTIMAL,0.14
4538,"[105, 169]",8,8,OPTIMAL,0.75
4542,"[105, 174]",7,7,OPTIMAL,0.18
4546,"[105, 190]",6,6,OPTIMAL,0.04
4550,"[105, 234]",7,7,OPTIMAL,0.17
4554,"[105, 254]",7,7,OPTIMAL,0.18
4558,"[106, 110]",6,6,OPTIMAL,0.04
4562,"[106, 126]",7,7,OPTIMAL,0.15
4566,"[106, 130]",7,7,OPTIMAL,0.15
4570,"[106, 134]",8,8,OPTIMAL,1.06
4574,"[106, 138]",6,6,OPTIMAL,0.04
4578,"[106, 142]",7,7,OPTIMAL,0.18
4582,"[106, 150]",8,8,OPTIMAL,0.67
4586,"[106, 154]",7,7,OPTIMAL,0.16
4590,"[106, 158]",8,8,OPTIMAL,1.15
4594,"[106, 171]",6,6,OPTIMAL,0.04
4598,"[106, 175]",5,5,OPTIMAL,0.02
4602,"[106, 191]",4,4,OPTIMAL,0.01
4606,"[106, 195]",6,6,OPTIMAL,0.03
4610,"[106, 199]",7,7,OPTIMAL,0.16
4614,"[106, 203]",7,7,OPTIMAL,0.08
4618,"[106, 212]",6,6,OPTIMAL,0.04
4622,"[106, 216]",7,7,OPTIMAL,0.19
4626,"[106, 220]",6,6,OPTIMAL,0.04
4630,"[106, 232]",6,6,OPTIMAL,0.03
4634,"[106, 236]",6,6,OPTIMAL,0.04
4638,"[106, 252]",5,5,OPTIMAL,0.02
4642,"[107, 110]",7,7,OPTIMAL,0.16
4646,"[107, 128]",6,6,OPTIMAL,0.04
4650,"[107, 135]",8,8,OPTIMAL,1.34
4654,"[107, 149]",6,6,OPTIMAL,0.04
4658,"[107, 153]",6,6,OPTIMAL,0.04
4662,"[107, 157]",6,6,OPTIMAL,0.05
4666,"[107, 169]",8,8,OPTIMAL,1.11
4670,"[107, 189]",8,8,OPTIMAL,0.87
4674,"[107, 193]",7,7,OPTIMAL,0.16
4678,"[107, 201]",8,8,OPTIMAL,1.17
4682,"[107, 207]",7,7,OPTIMAL,0.34
4686,"[107, 220]",6,6,OPTIMAL,0.04
4690,"[107, 234]",6,6,OPTIMAL,0.04
4694,"[107, 238]",7,7,OPTIMAL,0.38
4698,"[107, 254]",7,7,OPTIMAL,0.18
4702,"[110, 119]",4,4,OPTIMAL,0.01
4706,"[110, 127]",4,4,OPTIMAL,0.01
4710,"[110, 135]",6,6,OPTIMAL,0.04
4714,"[110, 144]",5,5,OPTIMAL,0.03
4718,"[110, 150]",7,7,OPTIMAL,0.16
4722,"[110, 154]",7,7,OPTIMAL,0.15
4726,"[110, 160]",4,4,OPTIMAL,0.01
4730,"[110, 164]",7,7,OPTIMAL,0.16
4734,"[110, 168]",6,6,OPTIMAL,0.04
4738,"[110, 174]",6,6,OPTIMAL,0.04
4742,"[110, 179]",4,4,OPTIMAL,0.01
4746,"[110, 185]",7,7,OPTIMAL,0.15
4750,"[110, 189]",7,7,OPTIMAL,0.21
4754,"[110, 225]",7,7,OPTIMAL,0.16
4758,"[110, 231]",7,7,OPTIMAL,0.14
4762,"[110, 239]",5,5,OPTIMAL,0.03
4766,"[110, 246]",6,6,OPTIMAL,0.04
4770,"[110, 250]",5,5,OPTIMAL,0.03
4774,"[111, 113]",6,6,OPTIMAL,0.04
4778,"[111, 119]",4,4,OPTIMAL,0.01
4782,"[111, 123]",6,6,OPTIMAL,0.05
4786,"[111, 129]",7,7,OPTIMAL,0.20
4790,"[111, 135]",7,7,OPTIMAL,0.13
4794,"[111, 139]",6,6,OPTIMAL,0.04
4798,"[111, 145]",5,5,OPTIMAL,0.03
4802,"[111, 151]",6,6,OPTIMAL,0.04
4806,"[111, 155]",5,5,OPTIMAL,0.03
4810,"[111, 161]",7,7,OPTIMAL,0.19
4814,"[111, 165]",7,7,OPTIMAL,0.20
4818,"[111, 169]",7,7,OPTIMAL,0.19
4822,"[111, 174]",6,6,OPTIMAL,0.05
4826,"[111, 178]",5,5,OPTIMAL,0.04
4830,"[111, 182]",7,7,OPTIMAL,0.23
4834,"[111, 186]",5,5,OPTIMAL,0.03
4838,"[111, 190]",6,6,OPTIMAL,0.04
4842,"[111, 226]",6,6,OPTIMAL,0.04
4846,"[111, 232]",6,6,OPTIMAL,0.04
4850,"[111, 238]",4,4,OPTIMAL,0.01
4854,"[111, 243]",5,5,OPTIMAL,0.03
4858,"[111, 249]",5,5,OPTIMAL,0.03
4862,"[126, 127]",5,5,OPTIMAL,0.03
4866,"[126, 131]",6,6,OPTIMAL,0.04
4870,"[126, 138]",6,6,OPTIMAL,0.05
4874,"[126, 150]",9,9,OPTIMAL,6.23
4878,"[126, 154]",8,8,OPTIMAL,1.58
4882,"[126, 169]",7,7,OPTIMAL,0.30
4886,"[126, 174]",6,6,OPTIMAL,0.05
4890,"[126, 190]",7,7,OPTIMAL,0.26
4894,"[126, 234]",6,6,OPTIMAL,0.05
4898,"[126, 254]",5,5,OPTIMAL,0.03
4902,"[127, 131]",4,4,OPTIMAL,0.01
4906,"[127, 137]",5,5,OPTIMAL,0.03
4910,"[127, 143]",3,3,OPTIMAL,0.01
4914,"[127, 153]",4,4,OPTIMAL,0.02
4918,"[127, 159]",5,5,OPTIMAL,0.04
4922,"[127, 172]",4,4,OPTIMAL,0.02
4926,"[127, 188]",5,5,OPTIMAL,0.05
4930,"[127, 232]",5,5,OPTIMAL,0.03
4934,"[127, 238]",3,3,OPTIMAL,0.01
4938,"[128, 130]",5,5,OPTIMAL,0.04
4942,"[128, 136]",2,2,OPTIMAL,0.01
4946,"[128, 142]",5,5,OPTIMAL,0.03
4950,"[128, 152]",5,5,OPTIMAL,0.03
4954,"[128, 158]",7,7,OPTIMAL,0.27
4958,"[128, 171]",4,4,OPTIMAL,0.01
4962,"[128, 175]",3,3,OPTIMAL,0.01
4966,"[128, 191]",3,3,OPTIMAL,0.01
4970,"[128, 235]",5,5,OPTIMAL,0.03
4974,"[129, 130]",7,7,OPTIMAL,0.20
4978,"[129, 137]",6,6,OPTIMAL,0.04
4982,"[129, 143]",5,5,OPTIMAL,0.03
4986,"[129, 153]",6,6,OPTIMAL,0.04
4990,"[129, 168]",6,6,OPTIMAL,0.04
4994,"[129, 173]",7,7,OPTIMAL,0.16
4998,"[129, 189]",7,7,OPTIMAL,0.16
5002,"[129, 233]",8,8,OPTIMAL,1.08
5006,"[129, 239]",6,6,OPTIMAL,0.05
5010,"[130, 133]",7,7,OPTIMAL,0.19
5014,"[130, 137]",7,7,OPTIMAL,0.25
5018,"[130, 141]",6,6,OPTIMAL,0.04
5022,"[130, 149]",7,7,OPTIMAL,0.23
5026,"[130, 153]",7,7,OPTIMAL,0.25
5030,"[130, 157]",7,7,OPTIMAL,0.24
5034,"[130, 169]",7,7,OPTIMAL,0.18
5038,"[130, 174]",5,5,OPTIMAL,0.03
5042,"[130, 190]",5,5,OPTIMAL,0.03
5046,"[130, 194]",5,5,OPTIMAL,0.03
5050,"[130, 198]",5,5,OPTIMAL,0.03
5054,"[130, 202]",6,6,OPTIMAL,0.05
5058,"[130, 207]",4,4,OPTIMAL,0.01
5062,"[130, 215]",5,5,OPTIMAL,0.03
5066,"[130, 219]",6,6,OPTIMAL,0.04
5070,"[130, 223]",5,5,OPTIMAL,0.03
5074,"[130, 235]",5,5,OPTIMAL,0.03
5078,"[130, 239]",5,5,OPTIMAL,0.03
5082,"[131, 132]",7,7,OPTIMAL,0.16
5086,"[131, 137]",6,6,OPTIMAL,0.03
5090,"[131, 141]",6,6,OPTIMAL,0.03
5094,"[131, 151]",6,6,OPTIMAL,0.04
5098,"[131, 156]",7,7,OPTIMAL,0.15
5102,"[131, 169]",7,7,OPTIMAL,0.13
5106,"[131, 174]",5,5,OPTIMAL,0.02
5110,"[131, 190]",6,6,OPTIMAL,0.04
5114,"[131, 195]",5,5,OPTIMAL,0.02
5118,"[131, 200]",6,6,OPTIMAL,0.04
5122,"[131, 205]",6,6,OPTIMAL,0.05
5126,"[131, 214]",7,7,OPTIMAL,0.18
5130,"[131, 219]",7,7,OPTIMAL,0.14
5134,"[131, 223]",5,5,OPTIMAL,0.03
5138,"[131, 237]",7,7,OPTIMAL,0.17
5142,"[131, 253]",5,5,OPTIMAL,0.03
5146,"[134, 137]",7,7,OPTIMAL,0.13
5150,"[134, 144]",7,7,OPTIMAL,0.15
5154,"[134, 153]",6,6,OPTIMAL,0.04
5158,"[134, 164]",7,7,OPTIMAL,0.16
5162,"[134, 169]",8,8,OPTIMAL,1.12
5166,"[134, 176]",7,7,OPTIMAL,0.23
5170,"[134, 183]",6,6,OPTIMAL,0.04
5174,"[134, 190]",7,7,OPTIMAL,0.18
5178,"[134, 230]",6,6,OPTIMAL,0.04
5182,"[134, 238]",6,6,OPTIMAL,0.05
5186,"[134, 246]",6,6,OPTIMAL,0.04
5190,"[134, 250]",7,7,OPTIMAL,0.24
5194,"[135, 137]",7,7,OPTIMAL,0.17
5198,"[135, 143]",4,4,OPTIMAL,0.01
5202,"[135, 147]",7,7,OPTIMAL,0.14
5206,"[135, 153]",6,6,OPTIMAL,0.04
5210,"[135, 159]",6,6,OPTIMAL,0.04
5214,"[135, 163]",7,7,OPTIMAL,0.19
5218,"[135, 167]",6,6,OPTIMAL,0.04
5222,"[135, 172]",7,7,OPTIMAL,0.18
5226,"[135, 176]",6,6,OPTIMAL,0.05
5230,"[135, 180]",7,7,OPTIMAL,0.19
5234,"[135, 184]",6,6,OPTIMAL,0.04
5238,"[135, 188]",7,7,OPTIMAL,0.16
5242,"[135, 224]",6,6,OPTIMAL,0.04
5246,"[135, 230]",6,6,OPTIMAL,0.04
5250,"[135, 234]",6,6,OPTIMAL,0.04
5254,"[135, 241]",6,6,OPTIMAL,0.04
5258,"[135, 247]",4,4,OPTIMAL,0.01
5262,"[135, 251]",5,5,OPTIMAL,0.03
5266,"[136, 139]",3,3,OPTIMAL,0.00
5270,"[136, 145]",4,4,OPTIMAL,0.01
5274,"[136, 151]",6,6,OPTIMAL,0.04
5278,"[136, 155]",4,4,OPTIMAL,0.01
5282,"[136, 161]",5,5,OPTIMAL,0.03
5286,"[136, 165]",4,4,OPTIMAL,0.01
5290,"[136, 169]",5,5,OPTIMAL,0.03
5294,"[136, 174]",3,3,OPTIMAL,0.00
5298,"[136, 178]",5,5,OPTIMAL,0.03
5302,"[136, 182]",7,7,OPTIMAL,0.29
5306,"[136, 186]",3,3,OPTIMAL,0.01
5310,"[136, 190]",5,5,OPTIMAL,0.03
5314,"[136, 226]",4,4,OPTIMAL,0.01
5318,"[136, 232]",4,4,OPTIMAL,0.01
5322,"[136, 238]",2,2,OPTIMAL,0.00
5326,"[136, 243]",2,2,OPTIMAL,0.00
5330,"[136, 249]",4,4,OPTIMAL,0.01
5334,"[137, 138]",6,6,OPTIMAL,0.04
5338,"[137, 147]",8,8,OPTIMAL,1.38
5342,"[137, 154]",7,7,OPTIMAL,0.17
5346,"[137, 162]",6,6,OPTIMAL,0.04
5350,"[137, 166]",7,7,OPTIMAL,0.16
5354,"[137, 171]",4,4,OPTIMAL,0.01
5358,"[137, 176]",5,5,OPTIMAL,0.03
5362,"[137, 183]",7,7,OPTIMAL,0.22
5366,"[137, 187]",4,4,OPTIMAL,0.01
5370,"[137, 191]",5,5,OPTIMAL,0.06
5374,"[137, 227]",7,7,OPTIMAL,0.21
5378,"[137, 234]",6,6,OPTIMAL,0.05
5382,"[137, 241]",5,5,OPTIMAL,0.03
5386,"[137, 247]",5,5,OPTIMAL,0.03
5390,"[137, 251]",5,5,OPTIMAL,0.04
5394,"[138, 141]",5,5,OPTIMAL,0.03
5398,"[138, 145]",5,5,OPTIMAL,0.04
5402,"[138, 150]",7,7,OPTIMAL,0.20
5406,"[138, 155]",4,4,OPTIMAL,0.01
5410,"[138, 159]",5,5,OPTIMAL,0.04
5414,"[138, 163]",5,5,OPTIMAL,0.03
5418,"[138, 167]",6,6,OPTIMAL,0.05
5422,"[138, 172]",5,5,OPTIMAL,0.03
5426,"[138, 176]",4,4,OPTIMAL,0.01
5430,"[138, 180]",6,6,OPTIMAL,0.05
5434,"[138, 184]",4,4,OPTIMAL,0.01
5438,"[138, 188]",5,5,OPTIMAL,0.03
5442,"[138, 192]",3,3,OPTIMAL,0.01
5446,"[138, 196]",4,4,OPTIMAL,0.01
5450,"[138, 200]",4,4,OPTIMAL,0.01
5454,"[138, 205]",4,4,OPTIMAL,0.01
5458,"[138, 209]",5,5,OPTIMAL,0.03
5462,"[138, 213]",4,4,OPTIMAL,0.01
5466,"[138, 218]",4,4,OPTIMAL,0.01
5470,"[138, 222]",5,5,OPTIMAL,0.05
5474,"[138, 226]",5,5,OPTIMAL,0.04
5478,"[138, 230]",6,6,OPTIMAL,0.07
5482,"[138, 234]",4,4,OPTIMAL,0.01
5486,"[138, 238]",3,3,OPTIMAL,0.01
5490,"[138, 243]",3,3,OPTIMAL,0.01
5494,"[138, 247]",4,4,OPTIMAL,0.01
5498,"[138, 251]",4,4,OPTIMAL,0.02
5502,"[139, 140]",5,5,OPTIMAL,0.04
5506,"[139, 144]",6,6,OPTIMAL,0.06
5510,"[139, 152]",6,6,OPTIMAL,0.06
5514,"[139, 156]",7,7,OPTIMAL,0.25
5518,"[139, 161]",6,6,OPTIMAL,0.05
5522,"[139, 165]",6,6,OPTIMAL,0.05
5526,"[139, 169]",6,6,OPTIMAL,0.04
5530,"[139, 175]",4,4,OPTIMAL,0.01
5534,"[139, 180]",6,6,OPTIMAL,0.04
5538,"[139, 185]",6,6,OPTIMAL,0.04
5542,"[139, 189]",7,7,OPTIMAL,0.15
5546,"[139, 194]",6,6,OPTIMAL,0.03
5550,"[139, 199]",6,6,OPTIMAL,0.04
5554,"[139, 205]",5,5,OPTIMAL,0.03
5558,"[139, 209]",6,6,OPTIMAL,0.04
5562,"[139, 215]",6,6,OPTIMAL,0.04
5566,"[139, 221]",4,4,OPTIMAL,0.01
5570,"[139, 225]",7,7,OPTIMAL,0.13
5574,"[139, 230]",6,6,OPTIMAL,0.04
5578,"[139, 235]",6,6,OPTIMAL,0.04
5582,"[139, 239]",4,4,OPTIMAL,0.01
5586,"[139, 244]",4,4,OPTIMAL,0.01
5590,"[139, 248]",4,4,OPTIMAL,0.01
5594,"[139, 252]",3,3,OPTIMAL,0.00
5598,"[142, 144]",6,6,OPTIMAL,0.04
5602,"[142, 154]",6,6,OPTIMAL,0.04
5606,"[142, 162]",5,5,OPTIMAL,0.02
5610,"[142, 166]",6,6,OPTIMAL,0.04
5614,"[142, 172]",6,6,OPTIMAL,0.04
5618,"[142, 177]",6,6,OPTIMAL,0.03
5622,"[142, 183]",6,6,OPTIMAL,0.04
5626,"[142, 188]",6,6,OPTIMAL,0.04
5630,"[142, 224]",5,5,OPTIMAL,0.02
5634,"[142, 232]",6,6,OPTIMAL,0.04
5638,"[142, 239]",5,5,OPTIMAL,0.03
5642,"[142, 246]",6,6,OPTIMAL,0.04
5646,"[142, 250]",5,5,OPTIMAL,0.03
5650,"[143, 145]",5,5,OPTIMAL,0.02
5654,"[143, 152]",5,5,OPTIMAL,0.02
5658,"[143, 158]",6,6,OPTIMAL,0.04
5662,"[143, 162]",4,4,OPTIMAL,0.01
5666,"[143, 166]",6,6,OPTIMAL,0.04
5670,"[143, 171]",4,4,OPTIMAL,0.01
5674,"[143, 175]",3,3,OPTIMAL,0.00
5678,"[143, 179]",4,4,OPTIMAL,0.01
5682,"[143, 183]",5,5,OPTIMAL,0.02
5686,"[143, 187]",3,3,OPTIMAL,0.00
5690,"[143, 191]",3,3,OPTIMAL,0.00
5694,"[143, 227]",6,6,OPTIMAL,0.04
5698,"[143, 233]",7,7,OPTIMAL,0.19
5702,"[143, 239]",4,4,OPTIMAL,0.01
5706,"[143, 246]",5,5,OPTIMAL,0.03
5710,"[143, 250]",3,3,OPTIMAL,0.00
5714,"[150, 152]",7,7,OPTIMAL,0.15
5718,"[150, 158]",7,7,OPTIMAL,0.15
5722,"[150, 171]",7,7,OPTIMAL,0.18
5726,"[150, 175]",6,6,OPTIMAL,0.05
5730,"[150, 191]",7,7,OPTIMAL,0.33
5734,"[150, 235]",6,6,OPTIMAL,0.04
5738,"[151, 152]",7,7,OPTIMAL,0.16
5742,"[151, 159]",6,6,OPTIMAL,0.04
5746,"[151, 174]",7,7,OPTIMAL,0.26
5750,"[151, 232]",6,6,OPTIMAL,0.04
5754,"[151, 239]",7,7,OPTIMAL,0.21
5758,"[152, 155]",6,6,OPTIMAL,0.04
5762,"[152, 161]",7,7,OPTIMAL,0.15
5766,"[152, 165]",6,6,OPTIMAL,0.04
5770,"[152, 169]",7,7,OPTIMAL,0.17
5774,"[152, 174]",6,6,OPTIMAL,0.04
5778,"[152, 178]",6,6,OPTIMAL,0.04
5782,"[152, 183]",7,7,OPTIMAL,0.20
5786,"[152, 187]",4,4,OPTIMAL,0.01
5790,"[152, 191]",5,5,OPTIMAL,0.02
5794,"[152, 231]",6,6,OPTIMAL,0.03
5798,"[152, 239]",4,4,OPTIMAL,0.01
5802,"[152, 246]",6,6,OPTIMAL,0.04
5806,"[152, 250]",5,5,OPTIMAL,0.03
5810,"[153, 155]",5,5,OPTIMAL,0.02
5814,"[153, 161]",6,6,OPTIMAL,0.03
5818,"[153, 165]",6,6,OPTIMAL,0.03
5822,"[153, 169]",6,6,OPTIMAL,0.04
5826,"[153, 174]",5,5,OPTIMAL,0.02
5830,"[153, 178]",5,5,OPTIMAL,0.02
5834,"[153, 182]",6,6,OPTIMAL,0.04
5838,"[153, 186]",5,5,OPTIMAL,0.02
5842,"[153, 190]",7,7,OPTIMAL,0.21
5846,"[153, 226]",5,5,OPTIMAL,0.02
5850,"[153, 232]",5,5,OPTIMAL,0.02
5854,"[153, 238]",3,3,OPTIMAL,0.00
5858,"[153, 243]",4,4,OPTIMAL,0.01
5862,"[153, 249]",4,4,OPTIMAL,0.01
5866,"[154, 155]",6,6,OPTIMAL,0.04
5870,"[154, 159]",5,5,OPTIMAL,0.03
5874,"[154, 163]",7,7,OPTIMAL,0.16
5878,"[154, 167]",8,8,OPTIMAL,1.27
5882,"[154, 172]",7,7,OPTIMAL,0.17
5886,"[154, 176]",5,5,OPTIMAL,0.02
5890,"[154, 180]",8,8,OPTIMAL,1.88
5894,"[154, 184]",6,6,OPTIMAL,0.04
5898,"[154, 188]",7,7,OPTIMAL,0.17
5902,"[154, 192]",5,5,OPTIMAL,0.03
5906,"[154, 197]",6,6,OPTIMAL,0.04
5910,"[154, 201]",8,8,OPTIMAL,1.32
5914,"[154, 206]",5,5,OPTIMAL,0.02
5918,"[154, 210]",7,7,OPTIMAL,0.19
5922,"[154, 214]",8,8,OPTIMAL,1.27
5926,"[154, 218]",6,6,OPTIMAL,0.04
5930,"[154, 222]",5,5,OPTIMAL,0.03
5934,"[154, 226]",7,7,OPTIMAL,0.20
5938,"[154, 230]",8,8,OPTIMAL,1.74
5942,"[154, 234]",6,6,OPTIMAL,0.04
5946,"[154, 238]",5,5,OPTIMAL,0.03
5950,"[154, 243]",5,5,OPTIMAL,0.03
5954,"[154, 247]",6,6,OPTIMAL,0.05
5958,"[154, 251]",6,6,OPTIMAL,0.05
5962,"[155, 156]",7,7,OPTIMAL,0.20
5966,"[155, 160]",4,4,OPTIMAL,0.03
5970,"[155, 164]",6,6,OPTIMAL,0.23
5974,"[155, 168]",5,5,OPTIMAL,0.03
5978,"[155, 173]",7,7,OPTIMAL,0.20
5982,"[155, 177]",6,6,OPTIMAL,0.05
5986,"[155, 183]",7,7,OPTIMAL,0.25
5990,"[155, 187]",4,4,OPTIMAL,0.01
5994,"[155, 191]",5,5,OPTIMAL,0.03
5998,"[155, 195]",6,6,OPTIMAL,0.05
6002,"[155, 199]",7,7,OPTIMAL,0.21
6006,"[155, 203]",6,6,OPTIMAL,0.06
6010,"[155, 208]",5,5,OPTIMAL,0.04
6014,"[155, 217]",6,6,OPTIMAL,0.06
6018,"[155, 222]",7,7,OPTIMAL,0.23
6022,"[155, 226]",6,6,OPTIMAL,0.05
6026,"[155, 230]",7,7,OPTIMAL,0.27
6030,"[155, 235]",7,7,OPTIMAL,0.32
6034,"[155, 239]",5,5,OPTIMAL,0.04
6038,"[155, 244]",5,5,OPTIMAL,0.04
6042,"[155, 248]",5,5,OPTIMAL,0.04
6046,"[155, 252]",5,5,OPTIMAL,0.04
6050,"[158, 160]",7,7,OPTIMAL,0.44
6054,"[158, 166]",8,8,OPTIMAL,1.09
6058,"[158, 174]",6,6,OPTIMAL,0.05
6062,"[158, 183]",7,7,OPTIMAL,0.23
6066,"[158, 191]",6,6,OPTIMAL,0.07
6070,"[158, 231]",8,8,OPTIMAL,1.42
6074,"[158, 239]",6,6,OPTIMAL,0.04
6078,"[158, 246]",7,7,OPTIMAL,0.21
6082,"[158, 250]",7,7,OPTIMAL,0.38
6086,"[159, 161]",7,7,OPTIMAL,0.21
6090,"[159, 165]",7,7,OPTIMAL,0.22
6094,"[159, 169]",7,7,OPTIMAL,0.23
6098,"[159, 174]",6,6,OPTIMAL,0.04
6102,"[159, 178]",6,6,OPTIMAL,0.04
6106,"[159, 182]",7,7,OPTIMAL,0.17
6110,"[159, 186]",5,5,OPTIMAL,0.03
6114,"[159, 190]",6,6,OPTIMAL,0.05
6118,"[159, 226]",6,6,OPTIMAL,0.05
6122,"[159, 232]",5,5,OPTIMAL,0.03
6126,"[159, 238]",4,4,OPTIMAL,0.01
6130,"[159, 243]",5,5,OPTIMAL,0.03
6134,"[159, 249]",5,5,OPTIMAL,0.03
6138,"[168, 169]",4,4,OPTIMAL,0.01
6142,"[168, 174]",4,4,OPTIMAL,0.01
6146,"[168, 190]",5,5,OPTIMAL,0.03
6150,"[168, 194]",5,5,OPTIMAL,0.03
6154,"[168, 198]",5,5,OPTIMAL,0.03
6158,"[168, 202]",5,5,OPTIMAL,0.03
6162,"[168, 207]",3,3,OPTIMAL,0.01
6166,"[168, 215]",4,4,OPTIMAL,0.01
6170,"[168, 219]",6,6,OPTIMAL,0.04
6174,"[168, 223]",3,3,OPTIMAL,0.00
6178,"[168, 235]",5,5,OPTIMAL,0.03
6182,"[168, 239]",4,4,OPTIMAL,0.01
6186,"[169, 171]",4,4,OPTIMAL,0.01
6190,"[169, 175]",5,5,OPTIMAL,0.03
6194,"[169, 191]",6,6,OPTIMAL,0.05
6198,"[169, 195]",6,6,OPTIMAL,0.04
6202,"[169, 199]",7,7,OPTIMAL,0.16
6206,"[169, 203]",7,7,OPTIMAL,0.15
6210,"[169, 212]",6,6,OPTIMAL,0.04
6214,"[169, 216]",7,7,OPTIMAL,0.22
6218,"[169, 220]",5,5,OPTIMAL,0.03
6222,"[169, 232]",6,6,OPTIMAL,0.04
6226,"[169, 236]",5,5,OPTIMAL,0.03
6230,"[169, 252]",4,4,OPTIMAL,0.01
6234,"[171, 173]",5,5,OPTIMAL,0.03
6238,"[171, 189]",6,6,OPTIMAL,0.04
6242,"[171, 193]",5,5,OPTIMAL,0.03
6246,"[171, 197]",5,5,OPTIMAL,0.03
6250,"[171, 201]",5,5,OPTIMAL,0.02
6254,"[171, 206]",4,4,OPTIMAL,0.01
6258,"[171, 214]",6,6,OPTIMAL,0.04
6262,"[171, 218]",6,6,OPTIMAL,0.05
6266,"[171, 222]",5,5,OPTIMAL,0.03
6270,"[171, 234]",4,4,OPTIMAL,0.01
6274,"[171, 238]",3,3,OPTIMAL,0.00
6278,"[171, 254]",3,3,OPTIMAL,0.00
6282,"[172, 176]",5,5,OPTIMAL,0.02
6286,"[172, 183]",6,6,OPTIMAL,0.04
6290,"[172, 188]",5,5,OPTIMAL,0.02
6294,"[172, 192]",4,4,OPTIMAL,0.01
6298,"[172, 197]",6,6,OPTIMAL,0.04
6302,"[172, 201]",7,7,OPTIMAL,0.16
6306,"[172, 207]",4,4,OPTIMAL,0.01
