line_idx,tts,k_theirs,k_opt,verdict,t_sec
6305,"[172, 206]",5,5,OPTIMAL,0.03
6309,"[172, 211]",5,5,OPTIMAL,0.03
6313,"[172, 217]",6,6,OPTIMAL,0.04
6317,"[172, 222]",6,6,OPTIMAL,0.04
6321,"[172, 227]",6,6,OPTIMAL,0.04
6325,"[172, 232]",6,6,OPTIMAL,0.04
6329,"[172, 237]",6,6,OPTIMAL,0.05
6333,"[172, 242]",5,5,OPTIMAL,0.03
6337,"[172, 246]",7,7,OPTIMAL,0.24
6341,"[172, 250]",4,4,OPTIMAL,0.01
6345,"[172, 254]",4,4,OPTIMAL,0.01
6349,"[173, 179]",5,5,OPTIMAL,0.03
6353,"[173, 184]",6,6,OPTIMAL,0.04
6357,"[173, 189]",6,6,OPTIMAL,0.04
6361,"[173, 193]",7,7,OPTIMAL,0.20
6365,"[173, 198]",6,6,OPTIMAL,0.04
6369,"[173, 203]",6,6,OPTIMAL,0.04
6373,"[173, 208]",5,5,OPTIMAL,0.03
6377,"[173, 213]",6,6,OPTIMAL,0.05
6381,"[173, 217]",7,7,OPTIMAL,0.25
6385,"[173, 221]",4,4,OPTIMAL,0.01
6389,"[173, 225]",7,7,OPTIMAL,0.30
6393,"[173, 229]",6,6,OPTIMAL,0.06
6397,"[173, 233]",7,7,OPTIMAL,0.22
6401,"[173, 237]",5,5,OPTIMAL,0.03
6405,"[173, 242]",4,4,OPTIMAL,0.01
6409,"[173, 246]",6,6,OPTIMAL,0.04
6413,"[173, 250]",4,4,OPTIMAL,0.01
6417,"[173, 254]",5,5,OPTIMAL,0.03
6421,"[174, 178]",5,5,OPTIMAL,0.03
6425,"[174, 183]",5,5,OPTIMAL,0.03
6429,"[174, 187]",3,3,OPTIMAL,0.01
6433,"[174, 191]",3,3,OPTIMAL,0.01
6437,"[174, 195]",4,4,OPTIMAL,0.01
6441,"[174, 199]",5,5,OPTIMAL,0.03
6445,"[174, 203]",5,5,OPTIMAL,0.03
6449,"[174, 208]",4,4,OPTIMAL,0.01
6453,"[174, 212]",6,6,OPTIMAL,0.05
6457,"[174, 216]",5,5,OPTIMAL,0.03
6461,"[174, 220]",4,4,OPTIMAL,0.01
6465,"[174, 224]",4,4,OPTIMAL,0.01
6469,"[174, 228]",5,5,OPTIMAL,0.03
6473,"[174, 232]",6,6,OPTIMAL,0.04
6477,"[174, 237]",6,6,OPTIMAL,0.05
6481,"[174, 242]",4,4,OPTIMAL,0.01
6485,"[174, 246]",5,5,OPTIMAL,0.03
6489,"[174, 250]",3,3,OPTIMAL,0.01
6493,"[174, 254]",3,3,OPTIMAL,0.01
6497,"[175, 179]",3,3,OPTIMAL,0.01
6501,"[175, 183]",4,4,OPTIMAL,0.01
6505,"[175, 187]",2,2,OPTIMAL,0.00
6509,"[175, 191]",2,2,OPTIMAL,0.00
6513,"[175, 195]",4,4,OPTIMAL,0.01
6517,"[175, 199]",5,5,OPTIMAL,0.03
6521,"[175, 203]",5,5,OPTIMAL,0.03
6525,"[175, 208]",3,3,OPTIMAL,0.00
6529,"[175, 212]",4,4,OPTIMAL,0.01
6533,"[175, 216]",3,3,OPTIMAL,0.00
6537,"[175, 220]",2,2,OPTIMAL,0.00
6541,"[175, 224]",3,3,OPTIMAL,0.00
6545,"[175, 228]",4,4,OPTIMAL,0.01
6549,"[175, 232]",5,5,OPTIMAL,0.03
6553,"[175, 236]",3,3,OPTIMAL,0.00
6557,"[175, 241]",3,3,OPTIMAL,0.00
6561,"[175, 245]",2,2,OPTIMAL,0.00
6565,"[175, 249]",5,5,OPTIMAL,0.03
6569,"[175, 253]",3,3,OPTIMAL,0.00
6573,"[188, 191]",4,4,OPTIMAL,0.01
6577,"[188, 195]",5,5,OPTIMAL,0.02
6581,"[188, 199]",7,7,OPTIMAL,0.19
6585,"[188, 205]",6,6,OPTIMAL,0.04
6589,"[188, 215]",6,6,OPTIMAL,0.04
6593,"[188, 219]",7,7,OPTIMAL,0.13
6597,"[188, 223]",5,5,OPTIMAL,0.03
6601,"[188, 236]",6,6,OPTIMAL,0.04
6605,"[188, 252]",4,4,OPTIMAL,0.01
6609,"[189, 191]",5,5,OPTIMAL,0.03
6613,"[189, 195]",6,6,OPTIMAL,0.04
6617,"[189, 199]",7,7,OPTIMAL,0.13
6621,"[189, 203]",7,7,OPTIMAL,0.15
6625,"[189, 212]",7,7,OPTIMAL,0.16
6629,"[189, 216]",7,7,OPTIMAL,0.16
6633,"[189, 220]",6,6,OPTIMAL,0.04
6637,"[189, 232]",6,6,OPTIMAL,0.04
6641,"[189, 237]",7,7,OPTIMAL,0.17
6645,"[189, 253]",5,5,OPTIMAL,0.03
6649,"[190, 193]",5,5,OPTIMAL,0.03
6653,"[190, 197]",6,6,OPTIMAL,0.05
6657,"[190, 201]",5,5,OPTIMAL,0.03
6661,"[190, 206]",6,6,OPTIMAL,0.05
6665,"[190, 214]",7,7,OPTIMAL,0.20
6669,"[190, 218]",7,7,OPTIMAL,0.18
6673,"[190, 222]",6,6,OPTIMAL,0.04
6677,"[190, 234]",5,5,OPTIMAL,0.03
6681,"[190, 238]",5,5,OPTIMAL,0.03
6685,"[190, 254]",5,5,OPTIMAL,0.03
6689,"[191, 195]",4,4,OPTIMAL,0.01
6693,"[191, 199]",5,5,OPTIMAL,0.03
6697,"[191, 203]",5,5,OPTIMAL,0.03
6701,"[191, 212]",5,5,OPTIMAL,0.03
6705,"[191, 216]",4,4,OPTIMAL,0.01
6709,"[191, 220]",3,3,OPTIMAL,0.00
6713,"[191, 232]",5,5,OPTIMAL,0.03
6717,"[191, 236]",4,4,OPTIMAL,0.01
6721,"[191, 252]",3,3,OPTIMAL,0.00
6725,"[232, 234]",4,4,OPTIMAL,0.01
6729,"[232, 254]",5,5,OPTIMAL,0.03
6733,"[233, 239]",6,6,OPTIMAL,0.05
6737,"[234, 237]",6,6,OPTIMAL,0.05
6741,"[234, 253]",4,4,OPTIMAL,0.01
6745,"[235, 238]",5,5,OPTIMAL,0.03
6749,"[235, 254]",5,5,OPTIMAL,0.03
6753,"[238, 243]",2,2,OPTIMAL,0.00
6757,"[238, 249]",4,4,OPTIMAL,0.01
6761,"[239, 241]",3,3,OPTIMAL,0.00
6765,"[239, 247]",4,4,OPTIMAL,0.01
6769,"[239, 251]",4,4,OPTIMAL,0.01
202537,"[11, 22]",7,7,OPTIMAL,0.17
202541,"[11, 182]",6,6,OPTIMAL,0.04
202545,"[22, 24]",8,8,OPTIMAL,0.89
202549,"[22, 46]",8,8,OPTIMAL,1.61
202553,"[22, 110]",8,8,OPTIMAL,0.92
202557,"[22, 142]",7,7,OPTIMAL,0.16
202561,"[22, 172]",8,8,OPTIMAL,1.60
202565,"[23, 41]",7,7,OPTIMAL,0.23
202569,"[23, 110]",6,6,OPTIMAL,0.04
202573,"[23, 152]",6,6,OPTIMAL,0.04
202577,"[24, 104]",8,8,OPTIMAL,0.91
202581,"[24, 182]",8,8,OPTIMAL,1.19
202585,"[25, 97]",8,8,OPTIMAL,1.06
202589,"[25, 142]",6,6,OPTIMAL,0.04
202593,"[25, 167]",6,6,OPTIMAL,0.04
202597,"[26, 39]",6,6,OPTIMAL,0.04
202601,"[26, 92]",6,6,OPTIMAL,0.04
202605,"[26, 113]",6,6,OPTIMAL,0.04
202609,"[26, 148]",7,7,OPTIMAL,0.21
202613,"[26, 178]",6,6,OPTIMAL,0.05
202617,"[26, 227]",6,6,OPTIMAL,0.05
202621,"[27, 41]",8,8,OPTIMAL,1.95
202625,"[27, 71]",5,5,OPTIMAL,0.02
202629,"[27, 92]",5,5,OPTIMAL,0.02
202633,"[27, 107]",8,8,OPTIMAL,1.43
202637,"[27, 134]",8,8,OPTIMAL,1.52
202641,"[27, 151]",8,8,OPTIMAL,1.39
202645,"[27, 167]",6,6,OPTIMAL,0.04
202649,"[27, 197]",5,5,OPTIMAL,0.02
202653,"[27, 217]",6,6,OPTIMAL,0.04
202657,"[31, 107]",7,7,OPTIMAL,0.18
202661,"[41, 67]",8,8,OPTIMAL,1.14
202665,"[41, 77]",7,7,OPTIMAL,0.15
202669,"[41, 92]",8,8,OPTIMAL,1.46
202673,"[41, 110]",8,8,OPTIMAL,1.28
202677,"[41, 138]",7,7,OPTIMAL,0.17
202681,"[41, 148]",8,8,OPTIMAL,1.74
202685,"[41, 157]",8,8,OPTIMAL,0.99
202689,"[41, 193]",7,7,OPTIMAL,0.15
202693,"[41, 205]",7,7,OPTIMAL,0.20
202697,"[41, 232]",7,7,OPTIMAL,0.14
202701,"[43, 44]",6,6,OPTIMAL,0.04
202705,"[43, 70]",6,6,OPTIMAL,0.04
202709,"[43, 94]",6,6,OPTIMAL,0.04
202713,"[43, 124]",6,6,OPTIMAL,0.04
202717,"[43, 137]",6,6,OPTIMAL,0.04
202721,"[43, 158]",7,7,OPTIMAL,0.19
202725,"[43, 194]",6,6,OPTIMAL,0.04
202729,"[43, 233]",7,7,OPTIMAL,0.16
202733,"[44, 97]",7,7,OPTIMAL,0.15
202737,"[44, 116]",6,6,OPTIMAL,0.04
202741,"[44, 155]",6,6,OPTIMAL,0.04
202745,"[44, 202]",6,6,OPTIMAL,0.04
202749,"[46, 52]",6,6,OPTIMAL,0.04
202753,"[46, 92]",5,5,OPTIMAL,0.02
202757,"[46, 107]",8,8,OPTIMAL,1.46
202761,"[46, 121]",8,8,OPTIMAL,1.35
202765,"[46, 137]",6,6,OPTIMAL,0.04
202769,"[46, 151]",8,8,OPTIMAL,1.34
202773,"[46, 172]",5,5,OPTIMAL,0.02
202777,"[46, 214]",8,8,OPTIMAL,1.65
202781,"[47, 97]",7,7,OPTIMAL,0.19
202785,"[47, 151]",7,7,OPTIMAL,0.20
202789,"[61, 73]",8,8,OPTIMAL,1.28
202793,"[61, 172]",6,6,OPTIMAL,0.04
202797,"[61, 233]",7,7,OPTIMAL,0.15
202801,"[62, 104]",8,8,OPTIMAL,1.32
202805,"[62, 134]",8,8,OPTIMAL,1.10
202809,"[62, 151]",8,8,OPTIMAL,1.21
202813,"[62, 216]",6,6,OPTIMAL,0.04
202817,"[104, 139]",8,8,OPTIMAL,1.28
202821,"[104, 173]",8,8,OPTIMAL,0.88
202825,"[107, 109]",8,8,OPTIMAL,1.24
202829,"[107, 131]",7,7,OPTIMAL,0.10
202833,"[107, 140]",6,6,OPTIMAL,0.04
202837,"[107, 172]",8,8,OPTIMAL,2.02
202841,"[107, 197]",8,8,OPTIMAL,1.75
202845,"[107, 214]",8,8,OPTIMAL,1.30
202849,"[107, 219]",8,8,OPTIMAL,1.14
202853,"[110, 114]",6,6,OPTIMAL,0.04
202857,"[110, 131]",6,6,OPTIMAL,0.04
202861,"[110, 142]",6,6,OPTIMAL,0.04
202865,"[110, 182]",8,8,OPTIMAL,1.26
202869,"[126, 158]",8,8,OPTIMAL,1.28
202873,"[131, 142]",6,6,OPTIMAL,0.05
202877,"[131, 193]",6,6,OPTIMAL,0.04
202881,"[131, 232]",6,6,OPTIMAL,0.04
202885,"[134, 146]",8,8,OPTIMAL,1.24
202889,"[134, 161]",8,8,OPTIMAL,1.29
202893,"[134, 172]",8,8,OPTIMAL,1.48
202897,"[134, 179]",7,7,OPTIMAL,0.18
202901,"[134, 226]",8,8,OPTIMAL,1.50
202905,"[134, 242]",7,7,OPTIMAL,0.23
202909,"[137, 151]",8,8,OPTIMAL,1.34
202913,"[137, 177]",6,6,OPTIMAL,0.04
202917,"[138, 146]",6,6,OPTIMAL,0.04
202921,"[139, 146]",8,8,OPTIMAL,1.77
202925,"[139, 172]",5,5,OPTIMAL,0.02
202929,"[139, 197]",5,5,OPTIMAL,0.02
202933,"[139, 216]",5,5,OPTIMAL,0.02
202937,"[142, 145]",6,6,OPTIMAL,0.04
202941,"[142, 155]",6,6,OPTIMAL,0.04
202945,"[142, 181]",6,6,OPTIMAL,0.04
202949,"[142, 230]",6,6,OPTIMAL,0.04
202953,"[151, 172]",8,8,OPTIMAL,1.53
202957,"[151, 233]",8,8,OPTIMAL,1.73
202961,"[152, 232]",6,6,OPTIMAL,0.04
202965,"[155, 182]",8,8,OPTIMAL,1.23
202969,"[155, 214]",7,7,OPTIMAL,0.16
202973,"[158, 163]",8,8,OPTIMAL,1.72
202977,"[158, 172]",8,8,OPTIMAL,1.43
202981,"[158, 181]",7,7,OPTIMAL,0.16
202985,"[158, 186]",6,6,OPTIMAL,0.04
202989,"[158, 232]",7,7,OPTIMAL,0.17
202993,"[172, 182]",8,8,OPTIMAL,1.49
202997,"[172, 209]",5,5,OPTIMAL,0.03
203001,"[172, 226]",5,5,OPTIMAL,0.02
203005,"[173, 178]",6,6,OPTIMAL,0.04
203009,"[173, 202]",6,6,OPTIMAL,0.04
203013,"[188, 202]",6,6,OPTIMAL,0.04
203017,"[189, 233]",8,8,OPTIMAL,0.95
