line_idx,tts,k_theirs,k_opt,verdict,t_sec
6307,"[172, 208]",5,5,OPTIMAL,0.03
6311,"[172, 213]",5,5,OPTIMAL,0.03
6315,"[172, 220]",4,4,OPTIMAL,0.01
6319,"[172, 224]",5,5,OPTIMAL,0.03
6323,"[172, 230]",6,6,OPTIMAL,0.04
6327,"[172, 235]",6,6,OPTIMAL,0.04
6331,"[172, 239]",4,4,OPTIMAL,0.01
6335,"[172, 244]",5,5,OPTIMAL,0.03
6339,"[172, 248]",5,5,OPTIMAL,0.03
6343,"[172, 252]",3,3,OPTIMAL,0.01
6347,"[173, 175]",4,4,OPTIMAL,0.01
6351,"[173, 181]",6,6,OPTIMAL,0.04
6355,"[173, 187]",5,5,OPTIMAL,0.03
6359,"[173, 191]",5,5,OPTIMAL,0.03
6363,"[173, 196]",5,5,OPTIMAL,0.03
6367,"[173, 200]",5,5,OPTIMAL,0.03
6371,"[173, 206]",5,5,OPTIMAL,0.03
6375,"[173, 210]",6,6,OPTIMAL,0.04
6379,"[173, 215]",6,6,OPTIMAL,0.04
6383,"[173, 219]",7,7,OPTIMAL,0.14
6387,"[173, 223]",5,5,OPTIMAL,0.03
6391,"[173, 227]",7,7,OPTIMAL,0.18
6395,"[173, 231]",7,7,OPTIMAL,0.18
6399,"[173, 235]",7,7,OPTIMAL,0.25
6403,"[173, 239]",5,5,OPTIMAL,0.03
6407,"[173, 244]",6,6,OPTIMAL,0.04
6411,"[173, 248]",5,5,OPTIMAL,0.03
6415,"[173, 252]",4,4,OPTIMAL,0.01
6419,"[174, 176]",4,4,OPTIMAL,0.01
6423,"[174, 180]",5,5,OPTIMAL,0.03
6427,"[174, 185]",6,6,OPTIMAL,0.07
6431,"[174, 189]",6,6,OPTIMAL,0.05
6435,"[174, 193]",5,5,OPTIMAL,0.03
6439,"[174, 197]",5,5,OPTIMAL,0.04
6443,"[174, 201]",5,5,OPTIMAL,0.04
6447,"[174, 206]",4,4,OPTIMAL,0.01
6451,"[174, 210]",6,6,OPTIMAL,0.05
6455,"[174, 214]",7,7,OPTIMAL,0.26
6459,"[174, 218]",6,6,OPTIMAL,0.04
6463,"[174, 222]",6,6,OPTIMAL,0.05
6467,"[174, 226]",4,4,OPTIMAL,0.01
6471,"[174, 230]",5,5,OPTIMAL,0.03
6475,"[174, 235]",5,5,OPTIMAL,0.03
6479,"[174, 239]",4,4,OPTIMAL,0.01
6483,"[174, 244]",4,4,OPTIMAL,0.01
6487,"[174, 248]",4,4,OPTIMAL,0.01
6491,"[174, 252]",3,3,OPTIMAL,0.00
6495,"[175, 177]",4,4,OPTIMAL,0.01
6499,"[175, 181]",4,4,OPTIMAL,0.01
6503,"[175, 185]",5,5,OPTIMAL,0.03
6507,"[175, 189]",5,5,OPTIMAL,0.03
6511,"[175, 193]",5,5,OPTIMAL,0.03
6515,"[175, 197]",4,4,OPTIMAL,0.01
6519,"[175, 201]",5,5,OPTIMAL,0.03
6523,"[175, 206]",3,3,OPTIMAL,0.01
6527,"[175, 210]",5,5,OPTIMAL,0.03
6531,"[175, 214]",6,6,OPTIMAL,0.05
6535,"[175, 218]",4,4,OPTIMAL,0.01
6539,"[175, 222]",4,4,OPTIMAL,0.01
6543,"[175, 226]",4,4,OPTIMAL,0.01
6547,"[175, 230]",5,5,OPTIMAL,0.03
6551,"[175, 234]",3,3,OPTIMAL,0.01
6555,"[175, 238]",2,2,OPTIMAL,0.00
6559,"[175, 243]",2,2,OPTIMAL,0.01
6563,"[175, 247]",3,3,OPTIMAL,0.00
6567,"[175, 251]",3,3,OPTIMAL,0.00
6571,"[188, 189]",6,6,OPTIMAL,0.04
6575,"[188, 193]",6,6,OPTIMAL,0.04
6579,"[188, 197]",6,6,OPTIMAL,0.04
6583,"[188, 201]",7,7,OPTIMAL,0.16
6587,"[188, 207]",4,4,OPTIMAL,0.01
6591,"[188, 217]",7,7,OPTIMAL,0.16
6595,"[188, 221]",5,5,OPTIMAL,0.03
6599,"[188, 234]",5,5,OPTIMAL,0.02
6603,"[188, 238]",5,5,OPTIMAL,0.03
6607,"[188, 254]",5,5,OPTIMAL,0.03
6611,"[189, 193]",7,7,OPTIMAL,0.15
6615,"[189, 197]",7,7,OPTIMAL,0.17
6619,"[189, 201]",8,8,OPTIMAL,1.21
6623,"[189, 206]",5,5,OPTIMAL,0.03
6627,"[189, 214]",8,8,OPTIMAL,1.14
6631,"[189, 218]",7,7,OPTIMAL,0.17
6635,"[189, 222]",6,6,OPTIMAL,0.04
6639,"[189, 235]",6,6,OPTIMAL,0.04
6643,"[189, 239]",6,6,OPTIMAL,0.05
6647,"[190, 191]",5,5,OPTIMAL,0.03
6651,"[190, 195]",4,4,OPTIMAL,0.01
6655,"[190, 199]",6,6,OPTIMAL,0.04
6659,"[190, 203]",5,5,OPTIMAL,0.03
6663,"[190, 212]",6,6,OPTIMAL,0.04
6667,"[190, 216]",7,7,OPTIMAL,0.24
6671,"[190, 220]",5,5,OPTIMAL,0.03
6675,"[190, 232]",6,6,OPTIMAL,0.05
6679,"[190, 236]",6,6,OPTIMAL,0.05
6683,"[190, 252]",4,4,OPTIMAL,0.01
6687,"[191, 193]",5,5,OPTIMAL,0.03
6691,"[191, 197]",4,4,OPTIMAL,0.01
6695,"[191, 201]",5,5,OPTIMAL,0.03
6699,"[191, 206]",4,4,OPTIMAL,0.01
6703,"[191, 214]",7,7,OPTIMAL,0.21
6707,"[191, 218]",5,5,OPTIMAL,0.03
6711,"[191, 222]",5,5,OPTIMAL,0.03
6715,"[191, 234]",3,3,OPTIMAL,0.01
6719,"[191, 238]",3,3,OPTIMAL,0.01
6723,"[191, 254]",4,4,OPTIMAL,0.01
6727,"[232, 238]",4,4,OPTIMAL,0.01
6731,"[233, 235]",6,6,OPTIMAL,0.05
6735,"[234, 235]",4,4,OPTIMAL,0.01
6739,"[234, 239]",3,3,OPTIMAL,0.01
6743,"[235, 236]",6,6,OPTIMAL,0.05
6747,"[235, 252]",4,4,OPTIMAL,0.01
6751,"[238, 241]",2,2,OPTIMAL,0.00
6755,"[238, 247]",3,3,OPTIMAL,0.01
6759,"[238, 251]",3,3,OPTIMAL,0.01
6763,"[239, 243]",3,3,OPTIMAL,0.01
6767,"[239, 249]",5,5,OPTIMAL,0.03
202535,"[7, 41]",7,7,OPTIMAL,0.21
202539,"[11, 121]",7,7,OPTIMAL,0.20
202543,"[14, 41]",7,7,OPTIMAL,0.24
202547,"[22, 43]",7,7,OPTIMAL,0.19
202551,"[22, 104]",8,8,OPTIMAL,1.48
202555,"[22, 134]",8,8,OPTIMAL,0.86
202559,"[22, 152]",7,7,OPTIMAL,0.15
202563,"[22, 189]",8,8,OPTIMAL,0.79
202567,"[23, 62]",6,6,OPTIMAL,0.04
202571,"[23, 134]",7,7,OPTIMAL,0.15
202575,"[23, 188]",6,6,OPTIMAL,0.04
202579,"[24, 146]",8,8,OPTIMAL,0.93
202583,"[25, 39]",6,6,OPTIMAL,0.04
202587,"[25, 107]",8,8,OPTIMAL,1.22
202591,"[25, 151]",7,7,OPTIMAL,0.08
202595,"[25, 232]",6,6,OPTIMAL,0.04
202599,"[26, 73]",8,8,OPTIMAL,1.23
202603,"[26, 104]",8,8,OPTIMAL,1.35
202607,"[26, 134]",8,8,OPTIMAL,1.24
202611,"[26, 152]",6,6,OPTIMAL,0.04
202615,"[26, 212]",6,6,OPTIMAL,0.04
202619,"[27, 37]",6,6,OPTIMAL,0.04
202623,"[27, 53]",5,5,OPTIMAL,0.02
202627,"[27, 83]",5,5,OPTIMAL,0.02
202631,"[27, 103]",6,6,OPTIMAL,0.04
202635,"[27, 116]",5,5,OPTIMAL,0.02
202639,"[27, 146]",8,8,OPTIMAL,1.66
202643,"[27, 158]",8,8,OPTIMAL,1.65
202647,"[27, 182]",8,8,OPTIMAL,1.37
202651,"[27, 209]",5,5,OPTIMAL,0.02
202655,"[27, 226]",5,5,OPTIMAL,0.02
202659,"[41, 46]",8,8,OPTIMAL,1.36
202663,"[41, 73]",8,8,OPTIMAL,0.94
202667,"[41, 88]",7,7,OPTIMAL,0.19
202671,"[41, 104]",8,8,OPTIMAL,0.79
202675,"[41, 129]",8,8,OPTIMAL,0.96
202679,"[41, 141]",8,8,OPTIMAL,1.48
202683,"[41, 152]",8,8,OPTIMAL,1.34
202687,"[41, 172]",8,8,OPTIMAL,1.39
202691,"[41, 202]",8,8,OPTIMAL,1.41
202695,"[41, 216]",8,8,OPTIMAL,1.32
202699,"[42, 109]",7,7,OPTIMAL,0.21
202703,"[43, 62]",6,6,OPTIMAL,0.04
202707,"[43, 74]",6,6,OPTIMAL,0.04
202711,"[43, 109]",7,7,OPTIMAL,0.08
202715,"[43, 133]",6,6,OPTIMAL,0.04
202719,"[43, 155]",6,6,OPTIMAL,0.04
202723,"[43, 188]",6,6,OPTIMAL,0.04
202727,"[43, 203]",6,6,OPTIMAL,0.04
202731,"[44, 73]",8,8,OPTIMAL,1.40
202735,"[44, 107]",8,8,OPTIMAL,2.01
202739,"[44, 142]",6,6,OPTIMAL,0.04
202743,"[44, 178]",6,6,OPTIMAL,0.04
202747,"[44, 218]",6,6,OPTIMAL,0.04
202751,"[46, 73]",8,8,OPTIMAL,1.47
202755,"[46, 100]",6,6,OPTIMAL,0.04
202759,"[46, 114]",5,5,OPTIMAL,0.02
202763,"[46, 131]",6,6,OPTIMAL,0.04
202767,"[46, 146]",8,8,OPTIMAL,1.54
202771,"[46, 158]",8,8,OPTIMAL,1.51
202775,"[46, 202]",5,5,OPTIMAL,0.02
202779,"[46, 228]",5,5,OPTIMAL,0.02
202783,"[47, 109]",6,6,OPTIMAL,0.04
202787,"[61, 70]",6,6,OPTIMAL,0.04
202791,"[61, 148]",8,8,OPTIMAL,1.13
202795,"[61, 212]",6,6,OPTIMAL,0.05
202799,"[62, 92]",6,6,OPTIMAL,0.04
202803,"[62, 124]",6,6,OPTIMAL,0.05
202807,"[62, 139]",6,6,OPTIMAL,0.05
202811,"[62, 212]",6,6,OPTIMAL,0.04
202815,"[104, 137]",8,8,OPTIMAL,1.26
202819,"[104, 158]",8,8,OPTIMAL,1.24
202823,"[104, 189]",8,8,OPTIMAL,0.95
202827,"[107, 126]",8,8,OPTIMAL,0.83
202831,"[107, 137]",8,8,OPTIMAL,1.22
202835,"[107, 142]",7,7,OPTIMAL,0.18
202839,"[107, 174]",7,7,OPTIMAL,0.23
202843,"[107, 200]",7,7,OPTIMAL,0.23
202847,"[107, 217]",7,7,OPTIMAL,0.16
202851,"[107, 233]",8,8,OPTIMAL,0.87
202855,"[110, 121]",7,7,OPTIMAL,0.15
202859,"[110, 137]",6,6,OPTIMAL,0.04
202863,"[110, 178]",6,6,OPTIMAL,0.04
202867,"[110, 233]",8,8,OPTIMAL,1.28
202871,"[129, 158]",8,8,OPTIMAL,1.23
202875,"[131, 154]",7,7,OPTIMAL,0.20
202879,"[131, 212]",6,6,OPTIMAL,0.04
202883,"[134, 139]",8,8,OPTIMAL,1.84
202887,"[134, 155]",8,8,OPTIMAL,0.98
202891,"[134, 163]",8,8,OPTIMAL,1.49
202895,"[134, 177]",8,8,OPTIMAL,1.68
202899,"[134, 188]",8,8,OPTIMAL,1.30
202903,"[134, 232]",7,7,OPTIMAL,0.19
202907,"[137, 145]",6,6,OPTIMAL,0.04
202911,"[137, 161]",6,6,OPTIMAL,0.04
202915,"[137, 180]",7,7,OPTIMAL,0.16
202919,"[138, 214]",7,7,OPTIMAL,0.20
202923,"[139, 151]",8,8,OPTIMAL,1.47
202927,"[139, 182]",8,8,OPTIMAL,1.97
202931,"[139, 211]",6,6,OPTIMAL,0.04
202935,"[139, 228]",5,5,OPTIMAL,0.02
202939,"[142, 151]",7,7,OPTIMAL,0.14
202943,"[142, 167]",6,6,OPTIMAL,0.04
202947,"[142, 185]",6,6,OPTIMAL,0.04
202951,"[143, 146]",7,7,OPTIMAL,0.19
202955,"[151, 188]",7,7,OPTIMAL,0.08
202959,"[152, 226]",6,6,OPTIMAL,0.04
202963,"[154, 193]",7,7,OPTIMAL,0.15
202967,"[155, 211]",6,6,OPTIMAL,0.04
202971,"[155, 218]",6,6,OPTIMAL,0.04
202975,"[158, 167]",8,8,OPTIMAL,1.09
202979,"[158, 177]",8,8,OPTIMAL,1.35
202983,"[158, 184]",8,8,OPTIMAL,1.23
202987,"[158, 226]",8,8,OPTIMAL,1.28
202991,"[172, 177]",5,5,OPTIMAL,0.02
202995,"[172, 194]",6,6,OPTIMAL,0.03
202999,"[172, 216]",5,5,OPTIMAL,0.01
203003,"[172, 233]",8,8,OPTIMAL,1.38
203007,"[173, 185]",6,6,OPTIMAL,0.03
203011,"[174, 182]",6,6,OPTIMAL,0.03
203015,"[188, 214]",8,8,OPTIMAL,1.12
